Size	Mo/NC /AC /FC /DR   Ident	Dsize	NCC	TCC	BT / V	      AP      S	     Total    NumS    BJ   TypA/B    FCcost    DRcost    ASort/AStime ConsSort

50  @    bt/ T/ NIL/ T/ T    default     0.000000 1720   513     62 / 368   0.14    0.26    0.41     1       0    0/0       181        77       T/0.0       RANDOMRANDOM
50  @    bt/ T/ NIL/ T/ T    1783960706  0.000000 3464   597     66 / 424   0.34    0.27    0.62     1       0    0/0       287        110      T/0.0       RANDOMRANDOM
50  @    bt/ T/ NIL/ T/ T    6148712495  0.000000 634    103     16 / 52    0.04    0.04    0.08     1       0    0/0       64         28       T/0.0       RANDOMRANDOM
50  @    bt/ T/ NIL/ T/ T    8261581571  0.000000 697    541     54 / 470   0.06    0.24    0.3      1       0    0/0       62         28       T/0.0       RANDOMRANDOM
50  @    bt/ T/ NIL/ T/ T    4705297406  0.000000 1494   225     24 / 126   0.2     0.14    0.34     1       0    0/0       159        64       T/0.0       RANDOMRANDOM
50  @    bt/ T/ NIL/ T/ T    6724813580  0.000000 3464   597     66 / 424   0.32    0.25    0.57     1       0    0/0       287        110      T/0.0       RANDOMRANDOM
50  @    bt/ T/ NIL/ T/ T    8798969000  0.000000 3244   531     63 / 316   0.31    0.24    0.55     1       0    0/0       379        124      T/0.0       RANDOMRANDOM
50  @    bt/ T/ NIL/ T/ T    0805098560  0.000000 715    218     25 / 166   0.06    0.1     0.16     1       0    0/0       58         28       T/0.0       RANDOMRANDOM
50  @    bt/ T/ NIL/ T/ T    4767135635  0.000000 1184   516     43 / 430   0.11    0.21    0.32     1       0    0/0       101        41       T/0.0       RANDOMRANDOM
50  @    bt/ T/ NIL/ T/ T    7685437293  0.000000 2778   855     72 / 703   0.26    0.37    0.63     1       0    0/0       215        75       T/0.0       RANDOMRANDOM
100 @    bt/ T/ NIL/ T/ T    default     0.000000 4478   1014    77 / 758   0.6     0.65    1.25     1       0    0/0       402        103      T/0.0       RANDOMRANDOM
100 @    bt/ T/ NIL/ T/ T    1783960706  0.000000 7276   1310    105 / 947  1.07    0.78000003 1.8600001 1   0    0/0       725        163      T/0.01      RANDOMRANDOM
100 @    bt/ T/ NIL/ T/ T    6148712495  0.000000 1912   647     49 / 544   0.26    0.38    0.64     1       0    0/0       144        41       T/0.0       RANDOMRANDOM
100 @    bt/ T/ NIL/ T/ T    8261581571  0.000000 2691   1610    93 / 1411  0.35999998 0.92999995 1.3 1      0    0/0       261        64       T/0.01      RANDOMRANDOM
