50   150.700000   105.702929   195.697071
100   406.500000   283.184982   529.815018
150   998.700000   663.760285   1333.639715
200   1841.100000   1304.928189   2377.271811
250   4624.200000   1739.167215   7509.232785
300   5547.100000   3419.831831   7674.368169
350   8654.200000   5681.264807   11627.135193
400   13084.500000   6169.271660   19999.728340
450   16367.000000   8884.863426   23849.136574
