Size	Mo/NC /AC /FC /DR   Ident	Dsize	NCC	TCC	BT / V	      AP      S	     Total    NumS    BJ   TypA/B    FCcost    DRcost    ASort/AStime ConsSort

100  @    bt/ T/ NIL/ T/ T    default     0.000000    5878    1632    87 / 1218  0.001963 0.0022949998 0.0042919996 1 0 0/0      604        136      T/1.1e-5    RANDOM   RANDOM
100  @    bt/ T/ NIL/ T/ T    1783960706  0.000000    9008    3851    211 / 3356 0.0032290001 0.004836001 0.008104001 1 0 0/0    675        160      T/1.0000001e-5 RANDOM RANDOM
100  @    bt/ T/ NIL/ T/ T    6148712495  0.000000    5176    1087    72 / 728   0.001837 0.0026190002 0.00448 1  0    0/0       561        136      T/5.9999998e-6 RANDOM RANDOM
100  @    bt/ T/ NIL/ T/ T    8261581571  0.000000    7891    2079    142 / 1584 0.002537 0.00266 0.005229 1      0    0/0       739        197      T/1.1000001e-5 RANDOM RANDOM
100  @    bt/ T/ NIL/ T/ T    4705297406  0.000000    4167    1711    107 / 1463 0.001426 0.002297 0.003741 1     0    0/0       392        98       T/5.0e-6    RANDOM   RANDOM
100  @    bt/ T/ NIL/ T/ T    6724813580  0.000000    2691    1663    87 / 1500  8.75e-4 0.0019839997 0.0028679997 1 0 0/0       213        54       T/4.0e-6    RANDOM   RANDOM
100  @    bt/ T/ NIL/ T/ T    8798969000  0.000000    4825    479     39 / 246   0.001542 6.8099995e-4 0.002244 1 0    0/0       431        100      T/5.9999998e-6 RANDOM RANDOM
100  @    bt/ T/ NIL/ T/ T    0805098560  0.000000    2634    804     50 / 631   9.03e-4 0.0010800001 0.001992 1  0    0/0       218        54       T/2.0e-6    RANDOM   RANDOM
100  @    bt/ T/ NIL/ T/ T    4767135635  0.000000    2463    723     54 / 557   8.1700005e-4 8.9400006e-4 0.0017200001 1 0 0/0  199        54       T/4.0e-6    RANDOM   RANDOM
100  @    bt/ T/ NIL/ T/ T    7685437293  0.000000    3616    1678    94 / 1447  0.001366 0.0023679999 0.003748 1 0    0/0       272        77       T/6.0e-6    RANDOM   RANDOM
150  @    bt/ T/ NIL/ T/ T    default     0.000000    9140    2327    105 / 1686 0.004323 0.0038320003 0.008181 1 0    0/0       1018       172      T/6.9999996e-6 RANDOM RANDOM
150  @    bt/ T/ NIL/ T/ T    1783960706  0.000000    12976   7352    283 / 6688 0.006266 0.011231 0.017538 1     0    0/0       897        160      T/1.7e-5    RANDOM   RANDOM
150  @    bt/ T/ NIL/ T/ T    6148712495  0.000000    6552    1508    90 / 1106  0.002766 0.002403 0.005192 1     0    0/0       714        153      T/7.0e-6    RANDOM   RANDOM
150  @    bt/ T/ NIL/ T/ T    8261581571  0.000000    15860   5127    230 / 4241 0.0073579997 0.008091 0.015501999 1 0 0/0       1719       284      T/2.1000002e-5 RANDOM RANDOM
150  @    bt/ T/ NIL/ T/ T    4705297406  0.000000    6168    3342    130 / 3028 0.002928 0.005191999 0.008142999 1 0  0/0       498        98       T/5.9999998e-6 RANDOM RANDOM
150  @    bt/ T/ NIL/ T/ T    6724813580  0.000000    4888    2471    98 / 2208  0.00217 0.003513 0.005698 1      0    0/0       370        67       T/4.0e-6    RANDOM   RANDOM
150  @    bt/ T/ NIL/ T/ T    8798969000  0.000000    13231   3577    160 / 2936 0.005727 0.005478 0.011250001 1  0    0/0       943        142      T/2.3000002e-5 RANDOM RANDOM
150  @    bt/ T/ NIL/ T/ T    0805098560  0.000000    9836    3059    134 / 2613 0.004367 0.0046339994 0.009031 1 0    0/0       610        108      T/7.0e-6    RANDOM   RANDOM
150  @    bt/ T/ NIL/ T/ T    4767135635  0.000000    6518    2226    103 / 1773 0.002721 0.0032629997 0.0060039996 1 0 0/0      605        93       T/4.0e-6    RANDOM   RANDOM
150  @    bt/ T/ NIL/ T/ T    7685437293  0.000000    8257    4220    171 / 3663 0.0038170002 0.006632 0.010472 1 0    0/0       836        153      T/6.9999996e-6 RANDOM RANDOM
200  @    bt/ T/ NIL/ T/ T    default     0.000000    8932    3017    113 / 2521 0.0051180003 0.0051190006 0.010265 1 0 0/0      767        119      T/6.9999996e-6 RANDOM RANDOM
200  @    bt/ T/ NIL/ T/ T    1783960706  0.000000    18544   11322   339 / 10324 0.010488 0.017454002 0.027985003 1 0 0/0       1468       183      T/1.3000002e-5 RANDOM RANDOM
200  @    bt/ T/ NIL/ T/ T    6148712495  0.000000    12531   6303    230 / 5572 0.0066640005 0.010776 0.017474 1 0    0/0       1094       174      T/8.0e-6    RANDOM   RANDOM
200  @    bt/ T/ NIL/ T/ T    8261581571  0.000000    12139   4567    170 / 3942 0.0063020005 0.007819001 0.014146999 1 0 0/0    921        145      T/9.0e-6    RANDOM   RANDOM
200  @    bt/ T/ NIL/ T/ T    4705297406  0.000000    8140    9439    237 / 9054 0.004502 0.015974 0.020494 1     0    0/0       443        68       T/4.0e-6    RANDOM   RANDOM
200  @    bt/ T/ NIL/ T/ T    6724813580  0.000000    15268   10413   273 / 9506 0.008950001 0.018915001 0.027902003 1 0 0/0     1227       198      T/1.3e-5    RANDOM   RANDOM
200  @    bt/ T/ NIL/ T/ T    8798969000  0.000000    19444   9658    303 / 8415 0.011078 0.017513 0.028651 1     0    0/0       1910       245      T/1.8e-5    RANDOM   RANDOM
200  @    bt/ T/ NIL/ T/ T    0805098560  0.000000    9374    8208    220 / 7588 0.005281 0.014091001 0.019398998 1 0  0/0       794        138      T/9.0e-6    RANDOM   RANDOM
200  @    bt/ T/ NIL/ T/ T    4767135635  0.000000    17008   10689   340 / 9730 0.009366999 0.019239001 0.028650003 1 0 0/0     1230       176      T/1.50000005e-5 RANDOM RANDOM
200  @    bt/ T/ NIL/ T/ T    7685437293  0.000000    9408    9401    263 / 8774 0.005175 0.016443 0.02164 1      0    0/0       759        123      T/6.9999996e-6 RANDOM RANDOM
250  @    bt/ T/ NIL/ T/ T    default     0.000000    12352   4132    137 / 3423 0.008274999 0.008156999 0.016454 1 0  0/0       1101       141      T/8.999999e-6 RANDOM RANDOM
250  @    bt/ T/ NIL/ T/ T    1783960706  0.000000    14684   7705    203 / 7196 0.009841001 0.014172 0.024042 1  0    0/0       655        89       T/1.0e-5    RANDOM   RANDOM
250  @    bt/ T/ NIL/ T/ T    6148712495  0.000000    19868   13387   335 / 12378 0.014347999 0.027080001 0.041467007 1 0 0/0    1503       211      T/1.4000002e-5 RANDOM RANDOM
250  @    bt/ T/ NIL/ T/ T    8261581571  0.000000    23736   17480   455 / 16534 0.015037001 0.03404099 0.049131002 1 0 0/0     1327       160      T/1.7e-5    RANDOM   RANDOM
250  @    bt/ T/ NIL/ T/ T    4705297406  0.000000    17186   16768   332 / 15782 0.011933 0.033776995 0.045744002 1 0 0/0       1389       136      T/9.0e-6    RANDOM   RANDOM
250  @    bt/ T/ NIL/ T/ T    6724813580  0.000000    25068   16183   369 / 14962 0.017198998 0.031010998 0.048260998 1 0 0/0    1753       257      T/1.4000001e-5 RANDOM RANDOM
250  @    bt/ T/ NIL/ T/ T    8798969000  0.000000    23810   11536   318 / 10022 0.015711 0.023271004 0.039039996 1 0 0/0       2281       250      T/1.6e-5    RANDOM   RANDOM
250  @    bt/ T/ NIL/ T/ T    0805098560  0.000000    26209   9972    250 / 8656 0.018134 0.019809 0.038000006 1  0    0/0       2289       245      T/1.7000002e-5 RANDOM RANDOM
250  @    bt/ T/ NIL/ T/ T    4767135635  0.000000    37312   28284   536 / 26705 0.029047 0.048905 0.07803201 1  0    0/0       1905       209      T/2.6000002e-5 RANDOM RANDOM
250  @    bt/ T/ NIL/ T/ T    7685437293  0.000000    21048   19268   427 / 18072 0.015488 0.038589 0.054113004 1 0    0/0       1684       206      T/1.2e-5    RANDOM   RANDOM
300  @    bt/ T/ NIL/ T/ T    default     0.000000    13352   23283   475 / 22256 0.010845 0.049149 0.060024 1    0    0/0       1159       134      T/9.0e-6    RANDOM   RANDOM
300  @    bt/ T/ NIL/ T/ T    1783960706  0.000000    21640   25043   465 / 24098 0.016940001 0.056879997 0.073856 1 0 0/0       1256       121      T/1.4e-5    RANDOM   RANDOM
300  @    bt/ T/ NIL/ T/ T    6148712495  0.000000    28135   34457   606 / 33085 0.023333 0.07090201 0.09428801 1 0   0/0       1727       175      T/1.7000002e-5 RANDOM RANDOM
300  @    bt/ T/ NIL/ T/ T    8261581571  0.000000    26962   21409   408 / 20214 0.021659 0.046571005 0.068278 1 0    0/0       1536       154      T/1.4000001e-5 RANDOM RANDOM
300  @    bt/ T/ NIL/ T/ T    4705297406  0.000000    24588   16594   301 / 15247 0.019933 0.034526 0.054501005 1 0    0/0       2052       214      T/1.2e-5    RANDOM   RANDOM
300  @    bt/ T/ NIL/ T/ T    6724813580  0.000000    31358   19095   347 / 17317 0.026685003 0.042043004 0.06878 1 0  0/0       2904       286      T/1.6e-5    RANDOM   RANDOM
300  @    bt/ T/ NIL/ T/ T    8798969000  0.000000    39704   19661   484 / 17711 0.030956002 0.042753 0.07378701 1 0  0/0       3449       390      T/2.9000003e-5 RANDOM RANDOM
300  @    bt/ T/ NIL/ T/ T    0805098560  0.000000    53704   37933   720 / 35724 0.043881 0.07313102 0.11710501 1 0   0/0       3406       269      T/3.1000007e-5 RANDOM RANDOM
300  @    bt/ T/ NIL/ T/ T    4767135635  0.000000    25648   29512   588 / 28121 0.020943997 0.060474996 0.08146498 1 0 0/0     1863       214      T/1.5000001e-5 RANDOM RANDOM
300  @    bt/ T/ NIL/ T/ T    7685437293  0.000000    25840   29303   565 / 27893 0.022227999 0.061916005 0.08419201 1 0 0/0     1997       212      T/1.7e-5    RANDOM   RANDOM
350  @    bt/ T/ NIL/ T/ T    default     0.000000    24502   33473   594 / 31685 0.023691 0.078416005 0.102148995 1 0 0/0       2313       199      T/1.3e-5    RANDOM   RANDOM
350  @    bt/ T/ NIL/ T/ T    1783960706  0.000000    40741   35828   635 / 33915 0.037427 0.078856 0.11634699 1  0    0/0       2720       256      T/2.3000002e-5 RANDOM RANDOM
350  @    bt/ T/ NIL/ T/ T    6148712495  0.000000    42966   42059   623 / 40135 0.041690998 0.099266015 0.141029 1 0 0/0       2518       241      T/2.0000003e-5 RANDOM RANDOM
350  @    bt/ T/ NIL/ T/ T    8261581571  0.000000    39762   22822   432 / 20891 0.037042 0.053199995 0.09030801 1 0  0/0       3368       333      T/1.8000002e-5 RANDOM RANDOM
350  @    bt/ T/ NIL/ T/ T    4705297406  0.000000    52295   25965   445 / 23440 0.053861003 0.063004 0.116964005 1 0 0/0       3867       341      T/3.1000003e-5 RANDOM RANDOM
350  @    bt/ T/ NIL/ T/ T    6724813580  0.000000    33241   24315   387 / 22644 0.035571 0.06991101 0.10554 1   0    0/0       2608       250      T/1.7000002e-5 RANDOM RANDOM
350  @    bt/ T/ NIL/ T/ T    8798969000  0.000000    38200   35689   641 / 33560 0.040786996 0.08733999 0.128194 1 0  0/0       2971       290      T/2.2000004e-5 RANDOM RANDOM
350  @    bt/ T/ NIL/ T/ T    0805098560  0.000000    38849   56558   784 / 54049 0.043013 0.13855699 0.18163902 1 0   0/0       3607       274      T/2.2e-5    RANDOM   RANDOM
350  @    bt/ T/ NIL/ T/ T    4767135635  0.000000    28128   33243   537 / 31851 0.030914 0.07561898 0.106578 1  0    0/0       1827       152      T/1.50000005e-5 RANDOM RANDOM
350  @    bt/ T/ NIL/ T/ T    7685437293  0.000000    33655   23269   384 / 21394 0.038553 0.055767998 0.09437401 1 0  0/0       2868       250      T/2.0000001e-5 RANDOM RANDOM
400  @    bt/ T/ NIL/ T/ T    default     0.000000    62091   56301   838 / 52986 0.068721995 0.14478898 0.213607 1 0  0/0       4711       393      T/3.5000005e-5 RANDOM RANDOM
400  @    bt/ T/ NIL/ T/ T    1783960706  0.000000    52843   39703   600 / 37466 0.060238004 0.101138 0.16144301 1 0  0/0       3963       311      T/2.2000004e-5 RANDOM RANDOM
400  @    bt/ T/ NIL/ T/ T    6148712495  0.000000    76419   72642   1008 / 69129 0.088485 0.19563098 0.28420702 1 0  0/0       5402       443      T/3.1000003e-5 RANDOM RANDOM
400  @    bt/ T/ NIL/ T/ T    8261581571  0.000000    38240   33405   549 / 31719 0.045554 0.09284201 0.138449 1  0    0/0       2239       183      T/2.3e-5    RANDOM   RANDOM
400  @    bt/ T/ NIL/ T/ T    4705297406  0.000000    45592   47731   653 / 45859 0.057912998 0.123971 0.18194199 1 0  0/0       2916       241      T/2.0000003e-5 RANDOM RANDOM
400  @    bt/ T/ NIL/ T/ T    6724813580  0.000000    33712   25806   395 / 24358 0.041717 0.073792 0.11555 1     0    0/0       2121       199      T/1.3000001e-5 RANDOM RANDOM
400  @    bt/ T/ NIL/ T/ T    8798969000  0.000000    72527   56515   857 / 53369 0.08641 0.145519 0.23201801 1   0    0/0       4724       356      T/3.2000007e-5 RANDOM RANDOM
400  @    bt/ T/ NIL/ T/ T    0805098560  0.000000    32258   62824   858 / 60703 0.041179 0.16297099 0.20418999 1 0   0/0       2333       204      T/1.4e-5    RANDOM   RANDOM
400  @    bt/ T/ NIL/ T/ T    4767135635  0.000000    70792   61457   887 / 57520 0.089709 0.15586199 0.245657 1  0    0/0       5974       514      T/3.0000007e-5 RANDOM RANDOM
400  @    bt/ T/ NIL/ T/ T    7685437293  0.000000    72732   37113   597 / 33889 0.091152996 0.10242499 0.19365801 1 0 0/0      5566       504      T/3.1000003e-5 RANDOM RANDOM
450  @    bt/ T/ NIL/ T/ T    default     0.000000    69707   65559   956 / 62162 0.08642099 0.181265 0.26777595 1 0   0/0       4726       361      T/3.2000004e-5 RANDOM RANDOM
450  @    bt/ T/ NIL/ T/ T    1783960706  0.000000    130096  77619   1098 / 72671 0.15581802 0.20021902 0.35622498 1 0 0/0      8567       605      T/7.300002e-5 RANDOM RANDOM
450  @    bt/ T/ NIL/ T/ T    6148712495  0.000000    44752   101303  1277 / 98852 0.058964994 0.27763402 0.336656 1 0 0/0       2609       215      T/1.8000002e-5 RANDOM RANDOM
450  @    bt/ T/ NIL/ T/ T    8261581571  0.000000    39313   35464   532 / 33222 0.049457002 0.10435399 0.15385598 1 0 0/0      3507       268      T/1.6000002e-5 RANDOM RANDOM
450  @    bt/ T/ NIL/ T/ T    4705297406  0.000000    30220   63169   763 / 61679 0.041479997 0.185825 0.22734198 1 0  0/0       1617       126      T/1.0000001e-5 RANDOM RANDOM
450  @    bt/ T/ NIL/ T/ T    6724813580  0.000000    85176   90052   1084 / 85186 0.115476996 0.26349092 0.3790631 1 0 0/0      6925       503      T/3.8000006e-5 RANDOM RANDOM
450  @    bt/ T/ NIL/ T/ T    8798969000  0.000000    84640   90936   1184 / 86876 0.109706 0.262415 0.37222993 1 0    0/0       6030       436      T/3.8000006e-5 RANDOM RANDOM
450  @    bt/ T/ NIL/ T/ T    0805098560  0.000000    77323   125073  1308 / 120686 0.107227996 0.37374 0.48109502 1 0 0/0       6383       437      T/4.7000005e-5 RANDOM RANDOM
450  @    bt/ T/ NIL/ T/ T    4767135635  0.000000    176338  88143   1167 / 79387 0.24072196 0.23509493 0.47604302 1 0 0/0      13374      821      T/9.4000025e-5 RANDOM RANDOM
450  @    bt/ T/ NIL/ T/ T    7685437293  0.000000    52578   58388   859 / 55800 0.069184 0.17746198 0.24672097 1 0   0/0       3758       255      T/2.7000004e-5 RANDOM RANDOM
500  @    bt/ T/ NIL/ T/ T    default     0.000000    72024   129431  1475 / 125110 0.098194994 0.42105293 0.51933503 1 0 0/0    5526       381      T/3.1000003e-5 RANDOM RANDOM
500  @    bt/ T/ NIL/ T/ T    1783960706  0.000000    106564  74542   993 / 69042 0.14515601 0.22215904 0.367443 1 0   0/0       9402       579      T/5.100001e-5 RANDOM RANDOM
500  @    bt/ T/ NIL/ T/ T    6148712495  0.000000    96016   91784   1107 / 87746 0.13623899 0.26309204 0.39942592 1 0 0/0      5967       391      T/3.800001e-5 RANDOM RANDOM
500  @    bt/ T/ NIL/ T/ T    8261581571  0.000000    92821   78658   939 / 74363 0.12891401 0.24614796 0.37516302 1 0 0/0       7418       531      T/3.2000007e-5 RANDOM RANDOM
500  @    bt/ T/ NIL/ T/ T    4705297406  0.000000    60588   79354   822 / 77061 0.083492994 0.24812497 0.33168098 1 0 0/0      3196       217      T/2.1000002e-5 RANDOM RANDOM
500  @    bt/ T/ NIL/ T/ T    6724813580  0.000000    55084   54753   655 / 51829 0.071655 0.172578 0.24429503 1  0    0/0       4166       314      T/2.4000004e-5 RANDOM RANDOM
500  @    bt/ T/ NIL/ T/ T    8798969000  0.000000    89348   96184   1097 / 92051 0.124992 0.30310097 0.42818502 1 0  0/0       6320       436      T/2.9000006e-5 RANDOM RANDOM
500  @    bt/ T/ NIL/ T/ T    0805098560  0.000000    78292   120843  1313 / 116630 0.109813996 0.36902094 0.478928 1 0 0/0      5801       371      T/3.4000004e-5 RANDOM RANDOM
500  @    bt/ T/ NIL/ T/ T    4767135635  0.000000    69240   77924   898 / 74530 0.09671901 0.23825902 0.335075 1 0   0/0       4467       244      T/4.1000007e-5 RANDOM RANDOM
500  @    bt/ T/ NIL/ T/ T    7685437293  0.000000    87740   79598   1040 / 75056 0.12217901 0.24310501 0.36537004 1 0 0/0      7648       521      T/3.600001e-5 RANDOM RANDOM
550  @    bt/ T/ NIL/ T/ T    default     0.000000    77583   88706   1034 / 84992 0.11979401 0.30606893 0.42593396 1 0 0/0      5222       358      T/2.5000005e-5 RANDOM RANDOM
550  @    bt/ T/ NIL/ T/ T    1783960706  0.000000    78564   104359  1083 / 100541 0.12881197 0.359635 0.48853904 1 0 0/0       5699       332      T/2.9000006e-5 RANDOM RANDOM
550  @    bt/ T/ NIL/ T/ T    6148712495  0.000000    71158   95092   1102 / 91725 0.11085999 0.30384594 0.414779 1 0  0/0       4724       287      T/2.8000002e-5 RANDOM RANDOM
550  @    bt/ T/ NIL/ T/ T    8261581571  0.000000    77038   79664   919 / 76162 0.115844995 0.278127 0.394052 1 0    0/0       5188       396      T/2.9000004e-5 RANDOM RANDOM
550  @    bt/ T/ NIL/ T/ T    4705297406  0.000000    80417   88093   983 / 84449 0.12160402 0.29035702 0.41202796 1 0 0/0       5419       340      T/2.6000003e-5 RANDOM RANDOM
550  @    bt/ T/ NIL/ T/ T    6724813580  0.000000    50077   62768   676 / 60207 0.076326005 0.21534099 0.29171595 1 0 0/0      3490       243      T/1.5000002e-5 RANDOM RANDOM
550  @    bt/ T/ NIL/ T/ T    8798969000  0.000000    121474  123438  1305 / 118561 0.17950499 0.41354796 0.593217 1 0 0/0       7668       448      T/6.4000014e-5 RANDOM RANDOM
550  @    bt/ T/ NIL/ T/ T    0805098560  0.000000    129592  133296  1385 / 127315 0.20186399 0.446745 0.64873403 1 0 0/0       9281       515      T/4.800001e-5 RANDOM RANDOM
550  @    bt/ T/ NIL/ T/ T    4767135635  0.000000    138880  164277  1607 / 158615 0.217728 0.5563299 0.77419215 1 0  0/0       8560       478      T/4.900001e-5 RANDOM RANDOM
550  @    bt/ T/ NIL/ T/ T    7685437293  0.000000    73296   62728   781 / 58976 0.108610995 0.21220101 0.320892 1 0  0/0       6010       373      T/2.9000004e-5 RANDOM RANDOM
600  @    bt/ T/ NIL/ T/ T    default     0.000000    58738   141763  1338 / 138050 0.103664994 0.49079007 0.59450704 1 0 0/0    4385       261      T/1.8000002e-5 RANDOM RANDOM
600  @    bt/ T/ NIL/ T/ T    1783960706  0.000000    107840  178087  1700 / 171761 0.20196298 0.660241 0.862321 1 0   0/0       9476       476      T/4.1000007e-5 RANDOM RANDOM
600  @    bt/ T/ NIL/ T/ T    6148712495  0.000000    88438   102015  1078 / 97782 0.16108799 0.34101504 0.502221 1 0  0/0       6163       368      T/4.2000007e-5 RANDOM RANDOM
600  @    bt/ T/ NIL/ T/ T    8261581571  0.000000    129852  115437  1177 / 109662 0.221776 0.417586 0.6395011 1 0    0/0       10125      629      T/4.900001e-5 RANDOM RANDOM
600  @    bt/ T/ NIL/ T/ T    4705297406  0.000000    34528   29995   351 / 28287 0.054836005 0.119601995 0.174472 1 0 0/0       2616       159      T/8.999999e-6 RANDOM RANDOM
600  @    bt/ T/ NIL/ T/ T    6724813580  0.000000    78682   124408  1108 / 120303 0.131669 0.45328698 0.585049 1 0   0/0       5674       337      T/3.8000006e-5 RANDOM RANDOM
600  @    bt/ T/ NIL/ T/ T    8798969000  0.000000    41026   151982  1674 / 149078 0.065508 0.52321696 0.58876306 1 0 0/0       2735       143      T/1.7000002e-5 RANDOM RANDOM
600  @    bt/ T/ NIL/ T/ T    0805098560  0.000000    189563  240439  2029 / 231171 0.328871 0.8741188 1.2032048 1 0   0/0       13831      719      T/9.8000026e-5 RANDOM RANDOM
600  @    bt/ T/ NIL/ T/ T    4767135635  0.000000    190192  250267  2276 / 240306 0.32482398 0.80965304 1.1346581 1 0 0/0      13993      743      T/6.7000015e-5 RANDOM RANDOM
600  @    bt/ T/ NIL/ T/ T    7685437293  0.000000    90336   206544  1796 / 201687 0.15914 0.77071285 0.92994684 1 0  0/0       6627       365      T/4.2000007e-5 RANDOM RANDOM
650  @    bt/ T/ NIL/ T/ T    default     0.000000    102313  138455  1271 / 133393 0.18539199 0.518673 0.704168 1 0   0/0       6981       384      T/3.6000005e-5 RANDOM RANDOM
650  @    bt/ T/ NIL/ T/ T    1783960706  0.000000    54704   115293  1145 / 111895 0.095607 0.44301102 0.53867304 1 0 0/0       4510       243      T/2.1000003e-5 RANDOM RANDOM
650  @    bt/ T/ NIL/ T/ T    6148712495  0.000000    120784  159364  1520 / 153351 0.217102 0.577023 0.79424113 1 0   0/0       9245       470      T/4.800001e-5 RANDOM RANDOM
650  @    bt/ T/ NIL/ T/ T    8261581571  0.000000    174376  238458  2141 / 230129 0.32303602 0.84773594 1.1709579 1 0 0/0      14091      715      T/7.000002e-5 RANDOM RANDOM
650  @    bt/ T/ NIL/ T/ T    4705297406  0.000000    51669   90120   810 / 86924 0.101973 0.35425302 0.45627898 1 0   0/0       4598       228      T/2.2e-5    RANDOM   RANDOM
650  @    bt/ T/ NIL/ T/ T    6724813580  0.000000    85414   97303   886 / 92341 0.16686901 0.38231906 0.54927003 1 0 0/0       7268       396      T/2.9000004e-5 RANDOM RANDOM
650  @    bt/ T/ NIL/ T/ T    8798969000  0.000000    74917   226708  2123 / 221989 0.14044401 0.84957105 0.9900821 1 0 0/0      5349       270      T/2.6000002e-5 RANDOM RANDOM
650  @    bt/ T/ NIL/ T/ T    0805098560  0.000000    123818  255353  2121 / 249482 0.25175503 1.0039109 1.2557931 1 0 0/0       7881       417      T/4.8000005e-5 RANDOM RANDOM
650  @    bt/ T/ NIL/ T/ T    4767135635  0.000000    209791  357263  2911 / 347412 0.40183794 1.2391387 1.6411923 1 0 0/0       13871      648      T/7.900002e-5 RANDOM RANDOM
650  @    bt/ T/ NIL/ T/ T    7685437293  0.000000    98584   213899  1935 / 207978 0.19742702 0.77240914 0.9699561 1 0 0/0      7503       403      T/4.1000007e-5 RANDOM RANDOM
700  @    bt/ T/ NIL/ T/ T    default     0.000000    144496  196785  1863 / 189238 0.277454 0.796135 1.0737289 1 0    0/0       10903      532      T/4.800001e-5 RANDOM RANDOM
700  @    bt/ T/ NIL/ T/ T    1783960706  0.000000    144110  169057  1396 / 161497 0.286765 0.6773359 0.96423596 1 0  0/0       11767      555      T/4.400001e-5 RANDOM RANDOM
700  @    bt/ T/ NIL/ T/ T    6148712495  0.000000    134032  230964  1878 / 225072 0.26165903 0.930686 1.1924802 1 0  0/0       8319       381      T/5.100001e-5 RANDOM RANDOM
700  @    bt/ T/ NIL/ T/ T    8261581571  0.000000    340141  255860  2185 / 241696 0.63915294 1.0402495 1.6797466 1 0 0/0       27722      1369     T/1.28e-4   RANDOM   RANDOM
700  @    bt/ T/ NIL/ T/ T    4705297406  0.000000    82304   123130  1136 / 119155 0.16224702 0.50307304 0.665425 1 0 0/0       5826       293      T/3.7000005e-5 RANDOM RANDOM
700  @    bt/ T/ NIL/ T/ T    6724813580  0.000000    94423   144787  1085 / 140618 0.187057 0.6443888 0.83155096 1 0  0/0       6049       313      T/4.1000007e-5 RANDOM RANDOM
700  @    bt/ T/ NIL/ T/ T    8798969000  0.000000    114424  299715  2455 / 292937 0.224077 1.239946 1.464169 1  0    0/0       8550       392      T/5.3000007e-5 RANDOM RANDOM
700  @    bt/ T/ NIL/ T/ T    0805098560  0.000000    132575  221978  1691 / 215887 0.265146 0.8968421 1.1621019 1 0   0/0       8169       376      T/4.1000007e-5 RANDOM RANDOM
700  @    bt/ T/ NIL/ T/ T    4767135635  0.000000    219112  365202  2998 / 353283 0.41861302 1.342207 1.7609897 1 0  0/0       17594      786      T/6.3000014e-5 RANDOM RANDOM
700  @    bt/ T/ NIL/ T/ T    7685437293  0.000000    120715  180383  1461 / 174985 0.22700499 0.7033039 0.930427 1 0  0/0       8293       374      T/3.700001e-5 RANDOM RANDOM
750  @    bt/ T/ NIL/ T/ T    default     0.000000    135042  379371  2745 / 371931 0.290015 1.538917 1.8290591 1 0    0/0       8607       413      T/5.200001e-5 RANDOM RANDOM
750  @    bt/ T/ NIL/ T/ T    1783960706  0.000000    153559  191530  1658 / 184428 0.30274802 0.8011669 1.1040468 1 0 0/0       11382      531      T/4.700001e-5 RANDOM RANDOM
750  @    bt/ T/ NIL/ T/ T    6148712495  0.000000    140800  213910  1658 / 207669 0.298121 0.89255196 1.1907767 1 0  0/0       9229       444      T/4.3000007e-5 RANDOM RANDOM
750  @    bt/ T/ NIL/ T/ T    8261581571  0.000000    269734  249303  2049 / 237209 0.572062 1.0033473 1.5756166 1 0   0/0       20095      995      T/8.500002e-5 RANDOM RANDOM
