50      695.100000   391.167686   999.032314
100   2511.900000   1232.459211   3791.340789
150   13953.200000   -2309.848988   30216.248988
200   81512.800000   -48840.902459   211866.502459
250   130012.300000   42771.177964   217253.422036
300   172936.400000   11386.114293   334486.685707
350   137611.800000   8435.734036   266787.865964
400   173349.200000   76872.974398   269825.425602
